benchmark,dataset,instance_id,seed,agent,arm,run,verdict,cost_usd,num_turns,tool_calls,llm_calls,wall_secs,input_tokens,cached_input_tokens,output_tokens,reasoning_tokens,first_call_input_tokens,first_call_cache_read,cost_usd_adjusted,cache_floor_moved_tokens,agent_surface,agent_version,result_path
swebench,swebench-verified-mini,django__django-12276,3,codex,baseline,1,PASS,0.208712,1,9,8,41,90034,62464,1321,81,9649,0,0.16724,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/django__django-12276_baseline_run1.jsonl
swebench,swebench-verified-mini,django__django-12276,3,codex,bash_only,1,PASS,0.178319,1,12,9,54,118015,107008,2326,556,9693,9216,0.178319,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/django__django-12276_bash_only_run1.jsonl
swebench,swebench-verified-mini,django__django-12276,3,codex,onlycode,1,PASS,0.288283,1,7,9,46,123329,86016,1957,363,10607,0,0.244507,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/django__django-12276_onlycode_run1.jsonl
swebench,swebench-verified-mini,django__django-12304,3,codex,baseline,1,PASS,0.345494,1,18,12,77,185122,150528,3242,1171,9625,0,0.304022,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/django__django-12304_baseline_run1.jsonl
swebench,swebench-verified-mini,django__django-12304,3,codex,bash_only,1,PASS,0.363787,1,23,16,116,297317,277504,4199,992,9669,9216,0.363787,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/django__django-12304_bash_only_run1.jsonl
swebench,swebench-verified-mini,django__django-12304,3,codex,onlycode,1,PASS,0.344845,1,14,16,86,302045,281600,3394,549,10583,9728,0.344845,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/django__django-12304_onlycode_run1.jsonl
swebench,swebench-verified-mini,django__django-12308,3,codex,baseline,1,FAIL,0.243097,1,18,9,66,136775,113664,2357,344,9601,0,0.201625,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/django__django-12308_baseline_run1.jsonl
swebench,swebench-verified-mini,django__django-12308,3,codex,bash_only,1,FAIL,0.238696,1,8,9,60,135584,113152,2332,886,9645,0,0.19722399999999998,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/django__django-12308_bash_only_run1.jsonl
swebench,swebench-verified-mini,django__django-12308,3,codex,onlycode,1,FAIL,0.328374,1,9,11,68,173826,137728,2634,643,10559,0,0.284598,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/django__django-12308_onlycode_run1.jsonl
swebench,swebench-verified-mini,django__django-12325,3,codex,baseline,1,FAIL,0.200656,1,17,11,66,147338,136192,2561,510,9694,9216,0.200656,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/django__django-12325_baseline_run1.jsonl
swebench,swebench-verified-mini,django__django-12325,3,codex,bash_only,1,FAIL,0.490625,1,29,19,106,327199,284160,4445,1119,9738,7680,0.483713,1536,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/django__django-12325_bash_only_run1.jsonl
swebench,swebench-verified-mini,django__django-12325,3,codex,onlycode,1,FAIL,0.26226,1,10,12,61,168912,145920,2478,512,10652,0,0.21848399999999998,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/django__django-12325_onlycode_run1.jsonl
swebench,swebench-verified-mini,django__django-12406,3,codex,baseline,1,FAIL,0.805357,1,36,22,115,583013,497664,4326,843,9769,9216,0.805357,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/django__django-12406_baseline_run1.jsonl
swebench,swebench-verified-mini,django__django-12406,3,codex,bash_only,1,FAIL,0.429642,1,19,13,83,231594,185344,3524,849,9813,0,0.38817,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/django__django-12406_bash_only_run1.jsonl
swebench,swebench-verified-mini,django__django-12406,3,codex,onlycode,1,FAIL,0.541339,1,19,21,113,429329,386048,4397,875,10727,9728,0.541339,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/django__django-12406_onlycode_run1.jsonl
swebench,swebench-verified-mini,django__django-12708,3,codex,baseline,1,PASS,0.502203,1,26,18,121,434715,406016,5190,1362,9739,9216,0.502203,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/django__django-12708_baseline_run1.jsonl
swebench,swebench-verified-mini,django__django-12708,3,codex,bash_only,1,PASS,0.824353,1,34,26,150,670547,603136,6191,1338,9783,7680,0.817441,1536,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/django__django-12708_bash_only_run1.jsonl
swebench,swebench-verified-mini,django__django-12708,3,codex,onlycode,1,PASS,0.421468,1,10,12,78,203090,152576,3087,796,10697,0,0.377692,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/django__django-12708_onlycode_run1.jsonl
swebench,swebench-verified-mini,django__django-12713,3,codex,baseline,1,PASS,0.199863,1,11,9,44,115833,96256,1795,232,9564,0,0.158391,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/django__django-12713_baseline_run1.jsonl
swebench,swebench-verified-mini,django__django-12713,3,codex,bash_only,1,PASS,0.300826,1,14,9,66,167858,138752,2864,433,9608,0,0.259354,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/django__django-12713_bash_only_run1.jsonl
swebench,swebench-verified-mini,django__django-12713,3,codex,onlycode,1,PASS,0.430283,1,14,16,82,254401,208896,3277,669,10522,0,0.38650700000000004,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/django__django-12713_onlycode_run1.jsonl
swebench,swebench-verified-mini,django__django-12774,3,codex,baseline,1,PASS,0.530888,1,24,20,99,525520,493056,4068,1164,9787,9216,0.530888,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/django__django-12774_baseline_run1.jsonl
swebench,swebench-verified-mini,django__django-12774,3,codex,bash_only,1,PASS,0.522832,1,27,17,119,405944,367104,4836,1422,9831,0,0.48135999999999995,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/django__django-12774_bash_only_run1.jsonl
swebench,swebench-verified-mini,django__django-12774,3,codex,onlycode,1,PASS,0.581272,1,17,19,118,362966,305664,4731,1481,10745,0,0.537496,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/django__django-12774_onlycode_run1.jsonl
swebench,swebench-verified-mini,django__django-9296,3,codex,baseline,1,PASS,0.155955,1,8,7,31,88545,71680,1193,47,9595,9216,0.155955,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/django__django-9296_baseline_run1.jsonl
swebench,swebench-verified-mini,django__django-9296,3,codex,bash_only,1,PASS,0.222621,1,8,7,42,93183,64512,1567,169,9639,9216,0.222621,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/django__django-9296_bash_only_run1.jsonl
swebench,swebench-verified-mini,django__django-9296,3,codex,onlycode,1,PASS,0.314549,1,10,12,55,160531,122368,2085,211,10553,0,0.27077300000000004,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/django__django-9296_onlycode_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-13859,3,codex,baseline,1,FAIL,0.640186,1,32,17,108,561248,512512,4675,1068,9736,0,0.5987140000000001,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-13859_baseline_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-13859,3,codex,bash_only,1,PASS,0.64566,1,36,21,146,598332,563200,6280,1921,9780,9216,0.64566,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-13859_bash_only_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-13859,3,codex,onlycode,1,FAIL,0.468639,1,17,19,103,315105,270848,3731,730,10692,0,0.424863,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-13859_onlycode_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-19763,3,codex,baseline,1,FAIL,0.781014,1,34,23,139,584958,508928,4880,1337,10255,9216,0.781014,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-19763_baseline_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-19763,3,codex,bash_only,1,FAIL,0.361154,1,12,13,68,254764,222208,2909,952,10299,0,0.31968199999999997,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-19763_bash_only_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-19763,3,codex,onlycode,1,FAIL,0.386333,1,13,15,66,257761,219136,2788,493,11211,0,0.342557,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-19763_onlycode_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-21042,3,codex,baseline,1,PASS,0.908517,1,34,24,177,707679,633344,7339,2732,10115,0,0.8670450000000001,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-21042_baseline_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-21042,3,codex,bash_only,1,PASS,0.701215,1,26,27,181,576827,537600,7876,3907,10159,0,0.6597430000000001,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-21042_bash_only_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-21042,3,codex,onlycode,1,FAIL,1.069578,1,29,31,225,831642,746496,9020,3562,11071,0,1.0258019999999999,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-21042_onlycode_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-22767,3,codex,baseline,1,FAIL,0.417008,1,16,13,57,179524,121856,2258,186,9850,0,0.375536,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-22767_baseline_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-22767,3,codex,bash_only,1,FAIL,0.272921,1,19,14,74,220903,205312,3077,578,9894,9216,0.272921,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-22767_bash_only_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-22767,3,codex,onlycode,1,FAIL,0.284182,1,12,14,81,190526,167424,2832,468,10806,0,0.24040599999999998,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-22767_onlycode_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-23088,3,codex,baseline,1,FAIL,0.809312,1,28,23,148,790738,740864,6317,2786,10323,0,0.7678400000000001,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-23088_baseline_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-23088,3,codex,bash_only,1,FAIL,0.732758,1,12,13,271,306136,239616,9345,2480,10367,7680,0.725846,1536,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-23088_bash_only_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-23088,3,codex,onlycode,1,FAIL,0.8016,1,24,26,186,704976,655360,7528,2199,11279,0,0.7578239999999999,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-23088_onlycode_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-23476,3,codex,baseline,1,FAIL,0.573708,1,26,15,89,538182,495616,3769,1012,10604,9216,0.573708,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-23476_baseline_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-23476,3,codex,bash_only,1,FAIL,0.509709,1,20,13,87,401067,357888,3829,1469,10648,0,0.46823699999999996,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-23476_bash_only_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-23476,3,codex,onlycode,1,PASS,0.606667,1,17,19,128,427475,372224,4810,1784,11560,0,0.5628909999999999,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-23476_onlycode_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-24177,3,codex,baseline,1,PASS,0.504501,1,22,17,113,399801,361472,4404,993,10027,0,0.46302899999999997,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-24177_baseline_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-24177,3,codex,bash_only,1,PASS,0.544693,1,30,18,104,414737,367616,4176,687,10071,0,0.503221,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-24177_bash_only_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-24177,3,codex,onlycode,1,FAIL,0.570585,1,16,18,121,349209,291840,4594,1634,10983,0,0.526809,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-24177_onlycode_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-24637,3,codex,baseline,1,PASS,0.330531,1,16,10,86,169197,131072,2479,467,10046,9216,0.330531,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-24637_baseline_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-24637,3,codex,bash_only,1,PASS,0.410452,1,13,9,59,201980,149504,2444,476,10090,9216,0.410452,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-24637_bash_only_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-24637,3,codex,onlycode,1,PASS,0.278683,1,9,11,62,182933,157696,2455,479,11002,0,0.234907,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-24637_onlycode_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-25126,3,codex,baseline,1,PASS,0.801609,1,40,23,153,690765,634368,6748,1380,9844,0,0.7601370000000001,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-25126_baseline_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-25126,3,codex,bash_only,1,PASS,0.655139,1,33,18,128,562351,514048,5220,1122,9888,0,0.6136670000000001,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-25126_bash_only_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-25126,3,codex,onlycode,1,PASS,0.647725,1,18,20,110,486515,424960,4249,673,10800,9728,0.647725,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-25126_onlycode_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-25442,3,codex,baseline,1,PASS,0.580525,1,29,17,120,448991,404480,5191,1864,10029,0,0.539053,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-25442_baseline_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-25442,3,codex,bash_only,1,PASS,0.545099,1,25,19,125,419911,375808,4556,1610,10073,9216,0.545099,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-25442_bash_only_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-25442,3,codex,onlycode,1,PASS,0.617142,1,20,22,147,471354,420864,5142,1304,10985,0,0.5733659999999999,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-25442_onlycode_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-25772,3,codex,baseline,1,FAIL,0.665911,1,22,18,121,420557,353792,5173,2335,13655,0,0.6244390000000001,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-25772_baseline_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-25772,3,codex,bash_only,1,FAIL,0.462919,1,12,12,93,274571,229888,4152,2027,13699,7680,0.45600700000000005,1536,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-25772_bash_only_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-25772,3,codex,onlycode,1,FAIL,0.82144,1,20,22,156,600866,527360,6341,2728,14611,0,0.7776639999999999,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-25772_onlycode_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-26160,3,codex,baseline,1,FAIL,0.874174,1,26,21,136,867836,805888,5383,1974,9689,0,0.832702,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-26160_baseline_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-26160,3,codex,bash_only,1,FAIL,0.446758,1,9,10,84,296858,254976,3662,1237,9733,0,0.405286,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-26160_bash_only_run1.jsonl
swebench,swebench-datasci-mini,matplotlib__matplotlib-26160,3,codex,onlycode,1,FAIL,0.427808,1,14,16,120,276928,247296,5200,910,10645,0,0.38403200000000004,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/matplotlib__matplotlib-26160_onlycode_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-2389,3,codex,baseline,1,PASS,0.340741,1,16,11,64,259049,228352,2436,346,9608,9216,0.340741,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/mwaskom__seaborn-2389_baseline_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-2389,3,codex,bash_only,1,PASS,0.304926,1,17,11,64,194058,164352,2474,522,9652,0,0.26345399999999997,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/mwaskom__seaborn-2389_bash_only_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-2389,3,codex,onlycode,1,PASS,0.280017,1,11,13,73,189381,164864,2500,478,10562,0,0.236241,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/mwaskom__seaborn-2389_onlycode_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-2813,3,codex,baseline,1,FAIL,0.594554,1,24,16,107,346138,281088,4292,1122,9780,0,0.5530820000000001,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/mwaskom__seaborn-2813_baseline_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-2813,3,codex,bash_only,1,FAIL,0.734009,1,27,28,143,693499,647168,5959,2374,9824,0,0.6925370000000001,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/mwaskom__seaborn-2813_bash_only_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-2813,3,codex,onlycode,1,FAIL,0.541049,1,20,22,153,509953,478208,4774,1278,10734,9728,0.541049,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/mwaskom__seaborn-2813_onlycode_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-2946,3,codex,baseline,1,PASS,0.670983,1,20,16,103,480045,408576,3645,1181,9958,7680,0.664071,1536,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/mwaskom__seaborn-2946_baseline_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-2946,3,codex,bash_only,1,PASS,0.544263,1,18,12,110,263661,196096,3613,1194,10002,0,0.5027910000000001,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/mwaskom__seaborn-2946_bash_only_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-2946,3,codex,onlycode,1,PASS,0.605576,1,19,21,141,434734,384512,5407,1379,10912,0,0.5618,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/mwaskom__seaborn-2946_onlycode_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-3069,3,codex,baseline,1,PASS,1.183226,1,33,22,152,809464,678912,6367,2234,9784,0,1.1417540000000002,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/mwaskom__seaborn-3069_baseline_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-3069,3,codex,bash_only,1,FAIL,1.717185,1,39,40,272,1890309,1784320,9836,2586,9828,0,1.675713,9216,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/mwaskom__seaborn-3069_bash_only_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-3069,3,codex,onlycode,1,PASS,0.918576,1,25,27,245,755106,684032,7373,1536,10738,0,0.8747999999999999,9728,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/mwaskom__seaborn-3069_onlycode_run1.jsonl
swebench,swebench-datasci-mini,mwaskom__seaborn-3202,3,codex,baseline,1,FAIL,0.48678,1,21,15,77,328038,276480,3025,630,10777,9216,0.48678,0,codex_cli,codex-cli 0.130.0,runs/swebench/full_run_seed_3_codex_v2/mwaskom__seaborn-3202_baseline_run1.jsonl
